,APN,RegisteredDate,PropertyType,PropertyAddress,PropertyCity,PropertyState,PropertyZip,CouncilDistrict,Lender,LenderContact,LenderContactPhone,PropertyManagement,PropertyManagementContact,PropertyManagementAddress,PropertyMgmtContactPhone,lat,lon
2418,2231012029,01/02/2016,Single Family,"6545 N DE CELIS PL LOS ANGELES, CA 91406 (34.189951, -118.494246)",LOS ANGELES,CA,91406,6,The Bank of New York Mellon C/O Select Portfolio Servicing,Select Servicing,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125 ,877-340-0060,-118.494391,34.189939
2419,5533001037,01/06/2016,Single Family,"6525 W LA MIRADA AVE 1-14 HOLLYWOOD, CA 90038 (34.093436, -118.332103)",HOLLYWOOD,CA,90038,4,Solutionstar Field Services,Paula Acosta,888-456-0714,Safeguard Properties,Code Compliance Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306,-118.331977,34.093541
2420,6040009008,01/08/2016,Single Family,"216 W 85TH ST LOS ANGELES, CA 90003 (33.961531, -118.27674)",LOS ANGELES,CA,90003,9,RUSHMORE LOAN MGMT SERVICES,ENRIQUE OROZCO,949-341-5601,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405 ,909-289-1453,-118.276787,33.961443
2421,6016026020,01/07/2016,Single Family,"1852 W 70TH ST LOS ANGELES, CA 90047 (33.976186, -118.310847)",LOS ANGELES,CA,90047,8,Solutionstar Field Services,Paula Acosta,888-456-0714,"Mortgage Contracting Services, Inc",Property Registration Property Registration,6504   INTERNATIONAL PKWY  PLANO TX 75093 ,813-387-1100,-118.310766,33.976074
2422,5467016006,01/05/2016,Multi-Family,"4941 N SYCAMORE TER LOS ANGELES, CA 90042 (34.103892, -118.203247)",LOS ANGELES,CA,90042,1,Solutionstar Field Services,Paula Acosta,888-456-0714,Safeguard Properties,Code Compliance Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306,-118.203333,34.103885
2423,7460028011,02/02/2016,Single Family,"1129 W 20TH ST SAN PEDRO, CA 90731 (33.726111, -118.301914)",SAN PEDRO,CA,90731,15,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084,-118.301951,33.725996
2424,2679020026,01/28/2016,Single Family,"16318 W CLYMER ST LOS ANGELES, CA 91344 (34.26268, -118.48781)",LOS ANGELES,CA,91344,12,Shellpoint Mortgage Services,Johan Correa,866-825-2174,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084,-118.487967,34.262522
2425,2504011102,03/31/2016,Single Family,"14184 W FOOTHILL BLVD LOS ANGELES, CA 91342 (34.317169, -118.442852)",LOS ANGELES,CA,91342,7,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084,-118.375947,34.27514
2426,4251001004,01/28/2016,Multi-Family,"2755 1/2 S SEPULVEDA BLVD LOS ANGELES, CA 90064 (34.030523, -118.430504)",LOS ANGELES,CA,90064,5,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.430326,34.029999
2427,4412008027,01/02/2016,Single Family,"700 N VIA DE LA PAZ LOS ANGELES, CA 90272 (34.042627, -118.528233)",LOS ANGELES,CA,90272,11,"U.S. Bank,  N.A. C/O Select Portfolio Servicing",NA NA,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306,-118.527979,34.042812
2428,5042016013,02/04/2016,Single Family,"3771 S ST ANDREWS PL LOS ANGELES, CA 90018 (34.018882, -118.311905)",LOS ANGELES,CA,90018,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.312018,34.018858
2429,7451026017,01/21/2016,Multi-Family,"666 1/2 W 5TH ST SAN PEDRO, CA 90731 (33.739679, -118.291606)",SAN PEDRO,CA,90731,15,Nationstar Mortgage,Dawn Campos,888-456-0714,"Cyprexx Services, LLC.",Property Registrations,525   Grand Regency BLVD  Brandon FL 33510 ,877-339-8202,-118.291569,33.739785
2430,5493019008,01/06/2016,Single Family,"400 N AVENUE 65 LOS ANGELES, CA 90042 (34.116919, -118.17847)",LOS ANGELES,CA,90042,14,SETERUS INC,Preservation Compliance,866-570-5277,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,818-406-3611,-118.19918,34.110658
2431,2717013048,01/26/2016,Single Family,"18639 W CELTIC ST LOS ANGELES, CA 91326 (34.268731, -118.538717)",LOS ANGELES,CA,91326,12,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.553223,34.270054
2432,2123030011,01/27/2016,Single Family,"6213 N WHITE OAK AVE LOS ANGELES, CA 91316 (34.182815, -118.518711)",LOS ANGELES,CA,91316,5,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.518849,34.182743
2433,5015022019,02/23/2016,Single Family,"4929 S CIMARRON ST LOS ANGELES, CA 90062 (33.998133, -118.316022)",LOS ANGELES,CA,90062,8,Fannie Mae,Michele Todd,972-656-8507,"SUCCESS WITH INTEGRITY REALTY, INC.",Benedict Garcia,11949   JEFFERSON BLVD   CULVER CITY CA 90230 ,310-204-8969,-118.316166,33.998103
2434,4006006029,03/15/2016,Single Family,"6215 S BRYNHURST AVE LOS ANGELES, CA 90043 (33.983193, -118.333773)",LOS ANGELES,CA,90043,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084,-118.333158,33.994409
2435,2021007026,01/06/2016,Single Family,"23100 W VALERIO ST LOS ANGELES, CA 91307 (34.204204, -118.630355)",LOS ANGELES,CA,91307,12,Select Portfolio Servicing,Code Violations,888-349-8964,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863,-118.630262,34.204157
2436,2137013008,03/18/2016,Single Family,"6920 N LURLINE AVE LOS ANGELES, CA 91306 (34.196014, -118.582795)",LOS ANGELES,CA,91306,3,CitiMortgage,Erin Theobald,877-290-3997,JSM ENTERPRISES,Mortgage Contracting,1091   7TH ST A CALMESA CA 92320 ,813-387-1100,-118.582663,34.196051
2437,2119002015,01/07/2016,Single Family,"18237 W SATICOY ST LOS ANGELES, CA 91335 (34.208402, -118.530859)",LOS ANGELES,CA,91335,12,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Eddy Leon,Eddy Leon,1650   Ximeno AVE 90804 Long Beach CA 90804 ,866-627-2256,-118.530905,34.208534
2438,6004034005,01/27/2016,Multi-Family,"5837 S DENVER AVE LOS ANGELES, CA 90044 (33.988503, -118.283799)",LOS ANGELES,CA,90044,9,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.283671,33.98663
2439,2104005030,02/17/2016,Single Family,"7915 N WILBUR AVE LOS ANGELES, CA 91335 (34.214243, -118.54481)",LOS ANGELES,CA,91335,3,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801,-118.545067,34.182728
2440,2656021190,01/06/2016,Single Family,"9354 N BURNET AVE LOS ANGELES, CA 91343 (34.240633, -118.463173)",LOS ANGELES,CA,91343,7,Solutionstar Field Services,Paula Acosta,888-456-0714,Safeguard Properties,Code Compliance Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306,-118.461202,34.235224
2441,6029010012,03/11/2016,Single Family,"747 E 82ND ST LOS ANGELES, CA 90001 (33.964682, -118.261338)",LOS ANGELES,CA,90001,9,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084,-118.261359,33.96479
2442,2368004075,01/07/2016,Non-Residential,"12021 GUERIN ST STUDIO CITY, CA 91604 (34.145893, -118.393156)",STUDIO CITY,CA,91604,2,Solutionstar Field Services,Paula Acosta,888-456-0714,Assurant Field Services,Property Registration Department Property Registration Department,101  W Louis Henna Blvd 400 Austin TX 78728 ,800-468-1743,-118.393558,34.146205
2443,2102026005,01/03/2016,Single Family,"8105 N CANBY AVE RESEDA, CA 91335 (34.218809, -118.534467)",RESEDA,CA,91335,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480,-118.534601,34.217749
2444,4012013012,01/12/2016,Single Family,"3204 W 75TH ST LOS ANGELES, CA 90043 (33.971812, -118.328969)",LOS ANGELES,CA,90043,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816,-118.328935,33.971687
2445,5111011025,03/15/2016,Multi-Family,"151 W VERNON AVE LOS ANGELES, CA 90037 (34.003815, -118.275245)",LOS ANGELES,CA,90037,9,Bank of America,RYAN JONES,214-209-6930,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,818-406-3611,-118.27521,34.003955
2446,2231012019,03/08/2016,Single Family,"6710 N RUBIO AVE LOS ANGELES, CA 91406 (34.192259, -118.495099)",LOS ANGELES,CA,91406,6,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Services,Property Registration Department,101  W Louis Henna Blvd 400 Austin TX 78728 ,800-468-1743,-118.494974,34.192255
2447,5064003017,02/02/2016,Single Family,"1827 S COCHRAN PL LOS ANGELES, CA 90019 (34.042727, -118.355306)",LOS ANGELES,CA,90019,10,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480,-118.354204,34.043535
2448,2543013063,01/07/2016,Single Family,"9929 W SHADOW HILLS DR LOS ANGELES, CA 91040 (34.258602, -118.348002)",LOS ANGELES,CA,91040,7,Solutionstar Field Services,Paula Acosta,888-456-0714,"Mortgage Contracting Services, Inc",Property Registration Property Registration,6504   INTERNATIONAL PKWY  PLANO TX 75093 ,813-387-1100,-118.348071,34.258991
2449,2647002001,03/09/2016,Single Family,"10128 N LEMONA AVE LOS ANGELES, CA 91345 (34.254414, -118.458659)",LOS ANGELES,CA,91345,7,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816,-118.458538,34.254474
2450,5013025019,03/28/2016,Multi-Family,"4700 S 11TH AVE LOS ANGELES, CA 90043 (34.000891, -118.329363)",LOS ANGELES,CA,90043,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801,-118.329213,34.000833
2451,6055018043,03/30/2016,Multi-Family,"9713 S DENKER AVE LOS ANGELES, CA 90047 (33.947239, -118.304643)",LOS ANGELES,CA,90047,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084,-118.304778,33.947213
2452,5119018013,01/26/2016,Single Family,"1217 E 28TH ST LOS ANGELES, CA 90011 (34.015701, -118.253293)",LOS ANGELES,CA,90011,9,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.252993,34.015765
2453,2706032027,01/06/2016,Single Family,"21216 W NASHVILLE ST LOS ANGELES, CA 91311 (34.269038, -118.594993)",LOS ANGELES,CA,91311,12,Solutionstar Field Services,Paula Acosta,888-456-0714,"Mortgage Contracting Services, Inc.","Mortgage Contracting Services, Inc.",6504   International Pkwy 1500 Plano TX 75093 ,813-387-1100,-118.597766,34.26894
2454,2409015032,02/04/2016,Single Family,"10935 W LULL ST LOS ANGELES, CA 91352 (34.20935, -118.369348)",LOS ANGELES,CA,91352,2,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816,-118.369265,34.209484
2455,6069002013,01/11/2016,Single Family,"1679 E 109TH ST LOS ANGELES, CA 90059 (33.936845, -118.243238)",LOS ANGELES,CA,90059,15,Bank of America,VPR Department,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,818-406-3611,-118.24342,33.936957
2456,7559031012,01/07/2016,Single Family,"668 S RAPALLO AVE SAN PEDRO, CA 90732 (33.736676, -118.317167)",SAN PEDRO,CA,90732,15,Solutionstar Field Services,Paula Acosta,888-456-0714,"Cyprexx Services, LLC.",Property Registrations,525   Grand Regency BLVD  Brandon FL 33510 ,877-339-8202,-118.316988,33.736641
2457,5462012011,01/05/2016,Single Family,"2256 W MOSS AVE LOS ANGELES, CA 90065 (34.108973, -118.229406)",LOS ANGELES,CA,90065,1,Select Portfolio Servicing,Code Violations,888-349-8964,Safeguard Properties,Safeguard Properties,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,800-852-8306,-118.227802,34.109688
2458,6016019028,02/23/2016,Single Family,"1814 W 67TH ST LOS ANGELES, CA 90047 (33.978491, -118.309549)",LOS ANGELES,CA,90047,8,Fannie Mae,Michele Todd,972-656-8507,TOWER REALTY & INV.,Ron Edison,739   Rosecrans AVE  Compton CA 90222 ,310-884-9084,-118.309587,33.978395
2459,5057018015,01/29/2016,Single Family,"2930 S CHESAPEAKE AVE LOS ANGELES, CA 90016 (34.028483, -118.344983)",LOS ANGELES,CA,90016,10,Carrington Mortgage Services LLC,David Stupin,888-507-6480,GALLARDO EXCAVATION/ FIVE BROTHERS,FERNANDO GALLARDO,15465   KENNEDY   FONTANA CA 92336 ,909-822-1706,-118.344848,34.028535
2460,4387005001,01/02/2016,Single Family,"9585 W HIDDEN VALLEY ROAD LOS ANGELES, CA 90210 (34.121348, -118.404933)",LOS ANGELES,CA,90210,4,"Bank of New York Mellon, c/o Select Portfolio Servicing",N/A N/A,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125 ,877-340-0060,-118.40512,34.121903
2461,5064020009,01/03/2016,Multi-Family,"1849 S CURSON AVE LOS ANGELES, CA 90019 (34.041919, -118.362614)",LOS ANGELES,CA,90019,10,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480,-118.36269,34.042034
2462,2135024009,01/04/2016,Single Family,"6847 N OAKDALE AVE LOS ANGELES, CA 91306 (34.195199, -118.566603)",LOS ANGELES,CA,91306,3,SETERUS INC,Preservation Compliance,866-570-5277,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437,-118.566777,34.214258
2463,2666030007,01/28/2016,Single Family,"15843 W SAN FERNANDO MISSION BLVD LOS ANGELES, CA 91344 (34.271865, -118.477598)",LOS ANGELES,CA,91344,12,Nationstar Mortgage,Dawn Campos,888-456-0714,"Cyprexx Services, LLC",Property Registrations Property Registrations,525   Grand Regency BLVD  Brandon FL 33510 ,877-339-8202,-118.490595,34.27174
2464,5160022038,01/12/2016,Multi-Family,"427 1/2 N BOYLSTON ST LOS ANGELES, CA 90012 (34.064483, -118.25292)",LOS ANGELES,CA,90012,1,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816,-118.25052,34.067224
2465,5051007012,01/03/2016,Multi-Family,"2615 1/2 S BRONSON AVE LOS ANGELES, CA 90018 (34.031939, -118.333803)",LOS ANGELES,CA,90018,10,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480,-118.333969,34.032021
2466,6052013024,01/15/2016,Single Family,"225 E 97TH ST LOS ANGELES, CA 90003 (33.948312, -118.27076)",LOS ANGELES,CA,90003,8,Caliber Home Loans,Kandyce Hughes,214-874-4174,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437,-118.270796,33.94841
2467,5445027026,01/28/2016,Single Family,"2265 N MEADOWVALE AVE LOS ANGELES, CA 90031 (34.089644, -118.234985)",LOS ANGELES,CA,90031,13,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.235034,34.089742
2468,2111002020,01/06/2016,Single Family,"7505 N JORDAN AVE LOS ANGELES, CA 91303 (34.206656, -118.602876)",LOS ANGELES,CA,91303,3,Solutionstar Field Services,Paula Acosta,888-456-0714,Safeguard Properties,Code Compliance Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306,-118.60269,34.194634
2469,5565002003,01/13/2016,Single Family,"2751 N LAUREL CANYON BLVD LOS ANGELES, CA 90046 (34.120415, -118.374199)",LOS ANGELES,CA,90046,4,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480,-118.374246,34.120531
2470,4369013018,01/07/2016,Single Family,"924 N LINDA FLORA DR LOS ANGELES, CA 90049 (34.084363, -118.465365)",LOS ANGELES,CA,90049,5,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863,-118.465384,34.084928
2471,5055021008,03/20/2016,Multi-Family,"1149 W 25TH ST LOS ANGELES, CA 90007 (34.033579, -118.28533)",LOS ANGELES,CA,90007,8,c/o Select Portfolio Servicing,Registration Department,800-962-6010,Rockbridge Group,Juan Avila,2625   Townsgate RD 330 Westlake Village CA 91361 ,323-547-4275,-118.285279,34.033686
2472,5042006035,03/18/2016,Single Family,"3648 S 4TH AVE LOS ANGELES, CA 90018 (34.021443, -118.3213)",LOS ANGELES,CA,90018,10,"Financial Freedom, A Division of CIT Bank",Daniel Stack,800-441-4428,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732 ,626-485-8889,-118.32116,34.021409
2473,2301008015,01/28/2016,Single Family,"8057 N GREENBUSH AVE LOS ANGELES, CA 91402 (34.217509, -118.426711)",LOS ANGELES,CA,91402,6,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.426843,34.217565
2474,2180019020,01/25/2016,Single Family,"3808 N GLENEAGLES DR LOS ANGELES, CA 91356 (34.138892, -118.564059)",LOS ANGELES,CA,91356,3,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274,-118.564024,34.13901
2475,2420034008,01/07/2016,Single Family,"10422 W SARAH ST LOS ANGELES, CA 91602 (34.154046, -118.358029)",LOS ANGELES,CA,91602,4,Solutionstar Field Services,Paula Acosta,888-456-0714,"Cyprexx Services, LLC",Property Registrations Property Registrations,525   Grand Regency BLVD  Brandon FL 33510 ,877-339-8202,-118.374716,34.153769
2476,5209011003,01/13/2016,Single Family,"2422 N LINCOLN HIGH DR LOS ANGELES, CA 90031 (34.074646, -118.19964)",LOS ANGELES,CA,90031,1,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480,-118.199554,34.074629
2477,4009013024,01/19/2016,Single Family,"2917 W 76TH ST LOS ANGELES, CA 90043 (33.970916, -118.324978)",LOS ANGELES,CA,90043,8,Reverse Mortgage Solutions,Teresa Boudreaux,813-387-1100,National Field Network  DILBECK-GIBSON REAL ESTATE,ANNGEL BENOUN,14601   VENTURA BLVD  SHERMAN OAKS CA 91403 ,732-276-5563,-118.324941,33.971058
2478,7346002027,01/07/2016,Single Family,"1541 W 218TH ST LOS ANGELES, CA 90501 (33.830274, -118.305279)",LOS ANGELES,CA,90501,15,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863,-118.305169,33.830384
2479,4426018013,03/21/2016,Single Family,"1610 N MANDEVILLE CANYON RD LOS ANGELES, CA 90049 (34.060927, -118.493953)",LOS ANGELES,CA,90049,11,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801,-118.492932,34.066761
2480,2785011055,01/04/2016,Single Family,"8538 N WILBUR AVE LOS ANGELES, CA 91324 (34.225864, -118.544834)",LOS ANGELES,CA,91324,12,"U.S. Bank NA, C/O Select Portfolio Servicing",Select Servicing,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125 ,877-340-0060,-118.544925,34.231627
2481,6072024017,01/07/2016,Single Family,"925 E 114TH ST LOS ANGELES, CA 90059 (33.931021, -118.257732)",LOS ANGELES,CA,90059,15,Solutionstar Field Services,Paula Acosta,888-456-0714,Safeguard Properties,Code Compliance Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306,-118.257743,33.931147
2482,6054003028,01/15/2016,Multi-Family,"9715 S HOOVER ST LOS ANGELES, CA 90044 (33.947315, -118.286944)",LOS ANGELES,CA,90044,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Apex Construction Services,Kuhn Mat,3600   Ocean Ranch BLVD  Oceanside CA 92056 ,760-634-6589,-118.287084,33.947379
2483,2820016028,03/23/2016,Single Family,"11930 N STEWARTON DR LOS ANGELES, CA 91326 (34.289884, -118.541625)",LOS ANGELES,CA,91326,12,SN Servicing Corporation,Angie Solorzano,800-603-0836,Safeguard,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010 ,213-804-7437,-118.539367,34.286776
2484,2613021043,03/17/2016,Single Family,"11351 N ACALA AVE LOS ANGELES, CA 91340 (34.276872, -118.449026)",LOS ANGELES,CA,91340,7,M&T BANK,JOSHUA MCNULTY,716-630-4883,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437,-118.449107,34.276776
2485,2677022012,01/07/2016,Single Family,"16300 W ITASCA ST LOS ANGELES, CA 91343 (34.245162, -118.487296)",LOS ANGELES,CA,91343,12,Solutionstar Field Services,Paula Acosta,888-456-0714,"Mortgage Contracting Services, Inc",Property Registration Property Registration,6504   INTERNATIONAL PKWY  PLANO TX 75093 ,813-387-1100,-118.487207,34.245052
